YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-06-2020,64.625,Renewable,Odisha,SmallHydro
01-06-2020,0,Renewable,Odisha,Wind
01-06-2020,50.4,Renewable,Odisha,BioBagasseCogen
01-06-2020,8.82,Renewable,Odisha,BioOtherCogen
01-06-2020,0,Renewable,Odisha,BioWaste
01-06-2020,59.22,Renewable,Odisha,BioTotal
01-06-2020,383.56,Renewable,Odisha,SolarGround
01-06-2020,15.38,Renewable,Odisha,SolarRoofTop
01-06-2020,398.94,Renewable,Odisha,SolarTotal
01-06-2020,522.785,Renewable,Odisha,TotalCapacity
01-06-2020,0,Renewable,Odisha,BioWasteOffgrid
01-06-2020,0,Renewable,Odisha,SolarOffgrid
01-06-2020,0,Renewable,Odisha,SolarinHybrid
01-06-2020,0,Renewable,Odisha,SolarGroundSolar
01-06-2020,0,Renewable,Odisha,SolarRooftopSolar
01-06-2020,0,Renewable,Odisha,SolarHybridSolarComp
01-06-2020,0,Renewable,Odisha,SolarOffgridSolar
01-06-2020,173.55,Renewable,Punjab,SmallHydro
01-06-2020,0,Renewable,Punjab,Wind
01-06-2020,194,Renewable,Punjab,BioBagasseCogen
01-06-2020,123.1,Renewable,Punjab,BioOtherCogen
01-06-2020,10.75,Renewable,Punjab,BioWaste
01-06-2020,327.85,Renewable,Punjab,BioTotal
01-06-2020,828.58,Renewable,Punjab,SolarGround
01-06-2020,118.52,Renewable,Punjab,SolarRoofTop
01-06-2020,947.1,Renewable,Punjab,SolarTotal
01-06-2020,1448.5,Renewable,Punjab,TotalCapacity
01-06-2020,0,Renewable,Punjab,BioWasteOffgrid
01-06-2020,0,Renewable,Punjab,SolarOffgrid
01-06-2020,0,Renewable,Punjab,SolarinHybrid
01-06-2020,0,Renewable,Punjab,SolarGroundSolar
01-06-2020,0,Renewable,Punjab,SolarRooftopSolar
01-06-2020,0,Renewable,Punjab,SolarHybridSolarComp
01-06-2020,0,Renewable,Punjab,SolarOffgridSolar
01-06-2020,23.85,Renewable,Rajasthan,SmallHydro
01-06-2020,4299.72,Renewable,Rajasthan,Wind
01-06-2020,119.3,Renewable,Rajasthan,BioBagasseCogen
01-06-2020,2,Renewable,Rajasthan,BioOtherCogen
01-06-2020,0,Renewable,Rajasthan,BioWaste
01-06-2020,121.3,Renewable,Rajasthan,BioTotal
01-06-2020,4932.69,Renewable,Rajasthan,SolarGround
01-06-2020,290.17,Renewable,Rajasthan,SolarRoofTop
01-06-2020,5222.86,Renewable,Rajasthan,SolarTotal
01-06-2020,9667.73,Renewable,Rajasthan,TotalCapacity
01-06-2020,0,Renewable,Rajasthan,BioWasteOffgrid
01-06-2020,0,Renewable,Rajasthan,SolarOffgrid
01-06-2020,0,Renewable,Rajasthan,SolarinHybrid
01-06-2020,0,Renewable,Rajasthan,SolarGroundSolar
01-06-2020,0,Renewable,Rajasthan,SolarRooftopSolar
01-06-2020,0,Renewable,Rajasthan,SolarHybridSolarComp
01-06-2020,0,Renewable,Rajasthan,SolarOffgridSolar
01-06-2020,52.11,Renewable,Sikkim,SmallHydro
01-06-2020,0,Renewable,Sikkim,Wind
01-06-2020,0,Renewable,Sikkim,BioBagasseCogen
01-06-2020,0,Renewable,Sikkim,BioOtherCogen
01-06-2020,0,Renewable,Sikkim,BioWaste
01-06-2020,0,Renewable,Sikkim,BioTotal
01-06-2020,0,Renewable,Sikkim,SolarGround
01-06-2020,0.07,Renewable,Sikkim,SolarRoofTop
01-06-2020,0.07,Renewable,Sikkim,SolarTotal
01-06-2020,52.18,Renewable,Sikkim,TotalCapacity
01-06-2020,0,Renewable,Sikkim,BioWasteOffgrid
01-06-2020,0,Renewable,Sikkim,SolarOffgrid
01-06-2020,0,Renewable,Sikkim,SolarinHybrid
01-06-2020,0,Renewable,Sikkim,SolarGroundSolar
01-06-2020,0,Renewable,Sikkim,SolarRooftopSolar
01-06-2020,0,Renewable,Sikkim,SolarHybridSolarComp
01-06-2020,0,Renewable,Sikkim,SolarOffgridSolar
01-06-2020,123.05,Renewable,Tamil Nadu,SmallHydro
01-06-2020,9304.34,Renewable,Tamil Nadu,Wind
01-06-2020,969,Renewable,Tamil Nadu,BioBagasseCogen
01-06-2020,28.55,Renewable,Tamil Nadu,BioOtherCogen
01-06-2020,6.4,Renewable,Tamil Nadu,BioWaste
01-06-2020,1003.95,Renewable,Tamil Nadu,BioTotal
01-06-2020,3759.89,Renewable,Tamil Nadu,SolarGround
01-06-2020,158.21,Renewable,Tamil Nadu,SolarRoofTop
01-06-2020,3918.1,Renewable,Tamil Nadu,SolarTotal
01-06-2020,14349.44,Renewable,Tamil Nadu,TotalCapacity
01-06-2020,0,Renewable,Tamil Nadu,BioWasteOffgrid
01-06-2020,0,Renewable,Tamil Nadu,SolarOffgrid
01-06-2020,0,Renewable,Tamil Nadu,SolarinHybrid
01-06-2020,0,Renewable,Tamil Nadu,SolarGroundSolar
01-06-2020,0,Renewable,Tamil Nadu,SolarRooftopSolar
01-06-2020,0,Renewable,Tamil Nadu,SolarHybridSolarComp
01-06-2020,0,Renewable,Tamil Nadu,SolarOffgridSolar
01-06-2020,90.87,Renewable,Telangana,SmallHydro
01-06-2020,128.1,Renewable,Telangana,Wind
01-06-2020,158.1,Renewable,Telangana,BioBagasseCogen
01-06-2020,1,Renewable,Telangana,BioOtherCogen
01-06-2020,26,Renewable,Telangana,BioWaste
01-06-2020,185.1,Renewable,Telangana,BioTotal
01-06-2020,3562.29,Renewable,Telangana,SolarGround
01-06-2020,127.07,Renewable,Telangana,SolarRoofTop
01-06-2020,3689.36,Renewable,Telangana,SolarTotal
01-06-2020,4093.43,Renewable,Telangana,TotalCapacity
01-06-2020,0,Renewable,Telangana,BioWasteOffgrid
01-06-2020,0,Renewable,Telangana,SolarOffgrid
01-06-2020,0,Renewable,Telangana,SolarinHybrid
01-06-2020,0,Renewable,Telangana,SolarGroundSolar
01-06-2020,0,Renewable,Telangana,SolarRooftopSolar
01-06-2020,0,Renewable,Telangana,SolarHybridSolarComp
01-06-2020,0,Renewable,Telangana,SolarOffgridSolar
01-06-2020,16.01,Renewable,Tripura,SmallHydro
01-06-2020,0,Renewable,Tripura,Wind
01-06-2020,0,Renewable,Tripura,BioBagasseCogen
01-06-2020,0,Renewable,Tripura,BioOtherCogen
01-06-2020,0,Renewable,Tripura,BioWaste
01-06-2020,0,Renewable,Tripura,BioTotal
01-06-2020,5,Renewable,Tripura,SolarGround
01-06-2020,4.41,Renewable,Tripura,SolarRoofTop
01-06-2020,9.41,Renewable,Tripura,SolarTotal
01-06-2020,25.42,Renewable,Tripura,TotalCapacity
01-06-2020,0,Renewable,Tripura,BioWasteOffgrid
01-06-2020,0,Renewable,Tripura,SolarOffgrid
01-06-2020,0,Renewable,Tripura,SolarinHybrid
01-06-2020,0,Renewable,Tripura,SolarGroundSolar
01-06-2020,0,Renewable,Tripura,SolarRooftopSolar
01-06-2020,0,Renewable,Tripura,SolarHybridSolarComp
01-06-2020,0,Renewable,Tripura,SolarOffgridSolar
01-06-2020,25.1,Renewable,Uttar Pradesh,SmallHydro
01-06-2020,0,Renewable,Uttar Pradesh,Wind
01-06-2020,1957.5,Renewable,Uttar Pradesh,BioBagasseCogen
01-06-2020,158.01,Renewable,Uttar Pradesh,BioOtherCogen
01-06-2020,0,Renewable,Uttar Pradesh,BioWaste
01-06-2020,2115.51,Renewable,Uttar Pradesh,BioTotal
01-06-2020,949,Renewable,Uttar Pradesh,SolarGround
01-06-2020,225.1,Renewable,Uttar Pradesh,SolarRoofTop
01-06-2020,1174.1,Renewable,Uttar Pradesh,SolarTotal
01-06-2020,3314.71,Renewable,Uttar Pradesh,TotalCapacity
01-06-2020,0,Renewable,Uttar Pradesh,BioWasteOffgrid
01-06-2020,0,Renewable,Uttar Pradesh,SolarOffgrid
01-06-2020,0,Renewable,Uttar Pradesh,SolarinHybrid
01-06-2020,0,Renewable,Uttar Pradesh,SolarGroundSolar
01-06-2020,0,Renewable,Uttar Pradesh,SolarRooftopSolar
01-06-2020,0,Renewable,Uttar Pradesh,SolarHybridSolarComp
01-06-2020,0,Renewable,Uttar Pradesh,SolarOffgridSolar
01-06-2020,214.32,Renewable,Uttarakhand,SmallHydro
01-06-2020,0,Renewable,Uttarakhand,Wind
01-06-2020,73,Renewable,Uttarakhand,BioBagasseCogen
01-06-2020,57.5,Renewable,Uttarakhand,BioOtherCogen
01-06-2020,0,Renewable,Uttarakhand,BioWaste
01-06-2020,130.5,Renewable,Uttarakhand,BioTotal
01-06-2020,239.78,Renewable,Uttarakhand,SolarGround
01-06-2020,78.05,Renewable,Uttarakhand,SolarRoofTop
01-06-2020,317.83,Renewable,Uttarakhand,SolarTotal
01-06-2020,662.65,Renewable,Uttarakhand,TotalCapacity
01-06-2020,0,Renewable,Uttarakhand,BioWasteOffgrid
01-06-2020,0,Renewable,Uttarakhand,SolarOffgrid
01-06-2020,0,Renewable,Uttarakhand,SolarinHybrid
01-06-2020,0,Renewable,Uttarakhand,SolarGroundSolar
01-06-2020,0,Renewable,Uttarakhand,SolarRooftopSolar
01-06-2020,0,Renewable,Uttarakhand,SolarHybridSolarComp
01-06-2020,0,Renewable,Uttarakhand,SolarOffgridSolar
01-06-2020,98.5,Renewable,West Bengal,SmallHydro
01-06-2020,0,Renewable,West Bengal,Wind
01-06-2020,300,Renewable,West Bengal,BioBagasseCogen
01-06-2020,19.92,Renewable,West Bengal,BioOtherCogen
01-06-2020,0,Renewable,West Bengal,BioWaste
01-06-2020,319.92,Renewable,West Bengal,BioTotal
01-06-2020,70,Renewable,West Bengal,SolarGround
01-06-2020,47.06,Renewable,West Bengal,SolarRoofTop
01-06-2020,117.06,Renewable,West Bengal,SolarTotal
01-06-2020,535.48,Renewable,West Bengal,TotalCapacity
01-06-2020,0,Renewable,West Bengal,BioWasteOffgrid
01-06-2020,0,Renewable,West Bengal,SolarOffgrid
01-06-2020,0,Renewable,West Bengal,SolarinHybrid
01-06-2020,0,Renewable,West Bengal,SolarGroundSolar
01-06-2020,0,Renewable,West Bengal,SolarRooftopSolar
01-06-2020,0,Renewable,West Bengal,SolarHybridSolarComp
01-06-2020,0,Renewable,West Bengal,SolarOffgridSolar
01-06-2020,5.25,Renewable,Andaman & Nicobar,SmallHydro
01-06-2020,0,Renewable,Andaman & Nicobar,Wind
01-06-2020,0,Renewable,Andaman & Nicobar,BioBagasseCogen
01-06-2020,0,Renewable,Andaman & Nicobar,BioOtherCogen
01-06-2020,0,Renewable,Andaman & Nicobar,BioWaste
01-06-2020,0,Renewable,Andaman & Nicobar,BioTotal
01-06-2020,7.6,Renewable,Andaman & Nicobar,SolarGround
01-06-2020,4.59,Renewable,Andaman & Nicobar,SolarRoofTop
01-06-2020,12.19,Renewable,Andaman & Nicobar,SolarTotal
01-06-2020,17.44,Renewable,Andaman & Nicobar,TotalCapacity
01-06-2020,0,Renewable,Andaman & Nicobar,BioWasteOffgrid
01-06-2020,0,Renewable,Andaman & Nicobar,SolarOffgrid
01-06-2020,0,Renewable,Andaman & Nicobar,SolarinHybrid
01-06-2020,0,Renewable,Andaman & Nicobar,SolarGroundSolar
01-06-2020,0,Renewable,Andaman & Nicobar,SolarRooftopSolar
01-06-2020,0,Renewable,Andaman & Nicobar,SolarHybridSolarComp
01-06-2020,0,Renewable,Andaman & Nicobar,SolarOffgridSolar
01-06-2020,0,Renewable,Chandigarh,SmallHydro
01-06-2020,0,Renewable,Chandigarh,Wind
01-06-2020,0,Renewable,Chandigarh,BioBagasseCogen
01-06-2020,0,Renewable,Chandigarh,BioOtherCogen
01-06-2020,0,Renewable,Chandigarh,BioWaste
01-06-2020,0,Renewable,Chandigarh,BioTotal
01-06-2020,6.34,Renewable,Chandigarh,SolarGround
01-06-2020,35.21,Renewable,Chandigarh,SolarRoofTop
01-06-2020,41.55,Renewable,Chandigarh,SolarTotal
01-06-2020,41.55,Renewable,Chandigarh,TotalCapacity
01-06-2020,0,Renewable,Chandigarh,BioWasteOffgrid
01-06-2020,0,Renewable,Chandigarh,SolarOffgrid
01-06-2020,0,Renewable,Chandigarh,SolarinHybrid
01-06-2020,0,Renewable,Chandigarh,SolarGroundSolar
01-06-2020,0,Renewable,Chandigarh,SolarRooftopSolar
01-06-2020,0,Renewable,Chandigarh,SolarHybridSolarComp
01-06-2020,0,Renewable,Chandigarh,SolarOffgridSolar
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SmallHydro
01-06-2020,0,Renewable,Dadar & Nagar Haveli,Wind
01-06-2020,0,Renewable,Dadar & Nagar Haveli,BioBagasseCogen
01-06-2020,0,Renewable,Dadar & Nagar Haveli,BioOtherCogen
01-06-2020,0,Renewable,Dadar & Nagar Haveli,BioWaste
01-06-2020,0,Renewable,Dadar & Nagar Haveli,BioTotal
01-06-2020,2.49,Renewable,Dadar & Nagar Haveli,SolarGround
01-06-2020,2.97,Renewable,Dadar & Nagar Haveli,SolarRoofTop
01-06-2020,5.46,Renewable,Dadar & Nagar Haveli,SolarTotal
01-06-2020,5.46,Renewable,Dadar & Nagar Haveli,TotalCapacity
01-06-2020,0,Renewable,Dadar & Nagar Haveli,BioWasteOffgrid
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarOffgrid
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarinHybrid
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarGroundSolar
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarRooftopSolar
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarHybridSolarComp
01-06-2020,0,Renewable,Dadar & Nagar Haveli,SolarOffgridSolar
01-06-2020,0,Renewable,Daman & Diu,SmallHydro
01-06-2020,0,Renewable,Daman & Diu,Wind
01-06-2020,0,Renewable,Daman & Diu,BioBagasseCogen
01-06-2020,0,Renewable,Daman & Diu,BioOtherCogen
01-06-2020,0,Renewable,Daman & Diu,BioWaste
01-06-2020,0,Renewable,Daman & Diu,BioTotal
01-06-2020,10.15,Renewable,Daman & Diu,SolarGround
01-06-2020,9.71,Renewable,Daman & Diu,SolarRoofTop
01-06-2020,19.86,Renewable,Daman & Diu,SolarTotal
01-06-2020,19.86,Renewable,Daman & Diu,TotalCapacity
01-06-2020,0,Renewable,Daman & Diu,BioWasteOffgrid
01-06-2020,0,Renewable,Daman & Diu,SolarOffgrid
01-06-2020,0,Renewable,Daman & Diu,SolarinHybrid
01-06-2020,0,Renewable,Daman & Diu,SolarGroundSolar
01-06-2020,0,Renewable,Daman & Diu,SolarRooftopSolar
01-06-2020,0,Renewable,Daman & Diu,SolarHybridSolarComp
01-06-2020,0,Renewable,Daman & Diu,SolarOffgridSolar
01-06-2020,0,Renewable,Delhi,SmallHydro
01-06-2020,0,Renewable,Delhi,Wind
01-06-2020,0,Renewable,Delhi,BioBagasseCogen
01-06-2020,0,Renewable,Delhi,BioOtherCogen
01-06-2020,52,Renewable,Delhi,BioWaste
01-06-2020,52,Renewable,Delhi,BioTotal
01-06-2020,8.96,Renewable,Delhi,SolarGround
01-06-2020,156.2,Renewable,Delhi,SolarRoofTop
01-06-2020,165.16,Renewable,Delhi,SolarTotal
01-06-2020,217.16,Renewable,Delhi,TotalCapacity
01-06-2020,0,Renewable,Delhi,BioWasteOffgrid
01-06-2020,0,Renewable,Delhi,SolarOffgrid
01-06-2020,0,Renewable,Delhi,SolarinHybrid
01-06-2020,0,Renewable,Delhi,SolarGroundSolar
01-06-2020,0,Renewable,Delhi,SolarRooftopSolar
01-06-2020,0,Renewable,Delhi,SolarHybridSolarComp
01-06-2020,0,Renewable,Delhi,SolarOffgridSolar
01-06-2020,0,Renewable,Lakshwadeep,SmallHydro
01-06-2020,0,Renewable,Lakshwadeep,Wind
01-06-2020,0,Renewable,Lakshwadeep,BioBagasseCogen
01-06-2020,0,Renewable,Lakshwadeep,BioOtherCogen
01-06-2020,0,Renewable,Lakshwadeep,BioWaste
01-06-2020,0,Renewable,Lakshwadeep,BioTotal
01-06-2020,0.75,Renewable,Lakshwadeep,SolarGround
01-06-2020,0,Renewable,Lakshwadeep,SolarRoofTop
01-06-2020,0.75,Renewable,Lakshwadeep,SolarTotal
01-06-2020,0.75,Renewable,Lakshwadeep,TotalCapacity
01-06-2020,0,Renewable,Lakshwadeep,BioWasteOffgrid
01-06-2020,0,Renewable,Lakshwadeep,SolarOffgrid
01-06-2020,0,Renewable,Lakshwadeep,SolarinHybrid
01-06-2020,0,Renewable,Lakshwadeep,SolarGroundSolar
01-06-2020,0,Renewable,Lakshwadeep,SolarRooftopSolar
01-06-2020,0,Renewable,Lakshwadeep,SolarHybridSolarComp
01-06-2020,0,Renewable,Lakshwadeep,SolarOffgridSolar
01-06-2020,0,Renewable,Pondicherry,SmallHydro
01-06-2020,0,Renewable,Pondicherry,Wind
01-06-2020,0,Renewable,Pondicherry,BioBagasseCogen
01-06-2020,0,Renewable,Pondicherry,BioOtherCogen
01-06-2020,0,Renewable,Pondicherry,BioWaste
01-06-2020,0,Renewable,Pondicherry,BioTotal
01-06-2020,0.03,Renewable,Pondicherry,SolarGround
01-06-2020,7.17,Renewable,Pondicherry,SolarRoofTop
01-06-2020,7.2,Renewable,Pondicherry,SolarTotal
01-06-2020,7.2,Renewable,Pondicherry,TotalCapacity
01-06-2020,0,Renewable,Pondicherry,BioWasteOffgrid
01-06-2020,0,Renewable,Pondicherry,SolarOffgrid
01-06-2020,0,Renewable,Pondicherry,SolarinHybrid
01-06-2020,0,Renewable,Pondicherry,SolarGroundSolar
01-06-2020,0,Renewable,Pondicherry,SolarRooftopSolar
01-06-2020,0,Renewable,Pondicherry,SolarHybridSolarComp
01-06-2020,0,Renewable,Pondicherry,SolarOffgridSolar
01-06-2020,0,Renewable,Others,SmallHydro
01-06-2020,4.3,Renewable,Others,Wind
01-06-2020,0,Renewable,Others,BioBagasseCogen
01-06-2020,0,Renewable,Others,BioOtherCogen
01-06-2020,0,Renewable,Others,BioWaste
01-06-2020,0,Renewable,Others,BioTotal
01-06-2020,0,Renewable,Others,SolarGround
01-06-2020,0,Renewable,Others,SolarRoofTop
01-06-2020,0,Renewable,Others,SolarTotal
01-06-2020,4.3,Renewable,Others,TotalCapacity
01-06-2020,0,Renewable,Others,BioWasteOffgrid
01-06-2020,0,Renewable,Others,SolarOffgrid
01-06-2020,0,Renewable,Others,SolarinHybrid
01-06-2020,0,Renewable,Others,SolarGroundSolar
01-06-2020,0,Renewable,Others,SolarRooftopSolar
01-06-2020,0,Renewable,Others,SolarHybridSolarComp
01-06-2020,0,Renewable,Others,SolarOffgridSolar
01-06-2020,0,Renewable,Ladakh,SmallHydro
01-06-2020,0,Renewable,Ladakh,Wind
01-06-2020,0,Renewable,Ladakh,BioBagasseCogen
01-06-2020,0,Renewable,Ladakh,BioOtherCogen
01-06-2020,0,Renewable,Ladakh,BioWaste
01-06-2020,0,Renewable,Ladakh,BioTotal
01-06-2020,0,Renewable,Ladakh,SolarGround
01-06-2020,0,Renewable,Ladakh,SolarRoofTop
01-06-2020,0,Renewable,Ladakh,SolarTotal
01-06-2020,0,Renewable,Ladakh,TotalCapacity
01-06-2020,0,Renewable,Ladakh,BioWasteOffgrid
01-06-2020,0,Renewable,Ladakh,SolarOffgrid
01-06-2020,0,Renewable,Ladakh,SolarinHybrid
01-06-2020,0,Renewable,Ladakh,SolarGroundSolar
01-06-2020,0,Renewable,Ladakh,SolarRooftopSolar
01-06-2020,0,Renewable,Ladakh,SolarHybridSolarComp
01-06-2020,0,Renewable,Ladakh,SolarOffgridSolar
01-08-2020,162.11,Renewable,Andhra Pradesh,SmallHydro
01-08-2020,4092.45,Renewable,Andhra Pradesh,Wind
01-08-2020,378.1,Renewable,Andhra Pradesh,BioBagasseCogen
01-08-2020,105.57,Renewable,Andhra Pradesh,BioOtherCogen
01-08-2020,23.16,Renewable,Andhra Pradesh,BioWaste
01-08-2020,506.83,Renewable,Andhra Pradesh,BioTotal
01-08-2020,3530.74,Renewable,Andhra Pradesh,SolarGround
01-08-2020,88.03,Renewable,Andhra Pradesh,SolarRoofTop
01-08-2020,3618.77,Renewable,Andhra Pradesh,SolarTotal
01-08-2020,8380.16,Renewable,Andhra Pradesh,TotalCapacity
01-08-2020,0,Renewable,Andhra Pradesh,BioWasteOffgrid
01-08-2020,0,Renewable,Andhra Pradesh,SolarOffgrid
01-08-2020,0,Renewable,Andhra Pradesh,SolarinHybrid
01-08-2020,0,Renewable,Andhra Pradesh,SolarGroundSolar
01-08-2020,0,Renewable,Andhra Pradesh,SolarRooftopSolar
01-08-2020,0,Renewable,Andhra Pradesh,SolarHybridSolarComp
01-08-2020,0,Renewable,Andhra Pradesh,SolarOffgridSolar
01-08-2020,131.105,Renewable,Arunachal Pradesh,SmallHydro
01-08-2020,0,Renewable,Arunachal Pradesh,Wind
01-08-2020,0,Renewable,Arunachal Pradesh,BioBagasseCogen
01-08-2020,0,Renewable,Arunachal Pradesh,BioOtherCogen
01-08-2020,0,Renewable,Arunachal Pradesh,BioWaste
01-08-2020,0,Renewable,Arunachal Pradesh,BioTotal
01-08-2020,1.27,Renewable,Arunachal Pradesh,SolarGround
01-08-2020,4.34,Renewable,Arunachal Pradesh,SolarRoofTop
01-08-2020,5.61,Renewable,Arunachal Pradesh,SolarTotal
01-08-2020,136.715,Renewable,Arunachal Pradesh,TotalCapacity
01-08-2020,0,Renewable,Arunachal Pradesh,BioWasteOffgrid
01-08-2020,0,Renewable,Arunachal Pradesh,SolarOffgrid
01-08-2020,0,Renewable,Arunachal Pradesh,SolarinHybrid
01-08-2020,0,Renewable,Arunachal Pradesh,SolarGroundSolar
01-08-2020,0,Renewable,Arunachal Pradesh,SolarRooftopSolar
01-08-2020,0,Renewable,Arunachal Pradesh,SolarHybridSolarComp
01-08-2020,0,Renewable,Arunachal Pradesh,SolarOffgridSolar
01-08-2020,34.11,Renewable,Assam,SmallHydro
01-08-2020,0,Renewable,Assam,Wind
01-08-2020,0,Renewable,Assam,BioBagasseCogen
01-08-2020,2,Renewable,Assam,BioOtherCogen
01-08-2020,0,Renewable,Assam,BioWaste
01-08-2020,2,Renewable,Assam,BioTotal
01-08-2020,10.67,Renewable,Assam,SolarGround
01-08-2020,30.56,Renewable,Assam,SolarRoofTop
01-08-2020,41.23,Renewable,Assam,SolarTotal
01-08-2020,77.34,Renewable,Assam,TotalCapacity
01-08-2020,0,Renewable,Assam,BioWasteOffgrid
01-08-2020,0,Renewable,Assam,SolarOffgrid
01-08-2020,0,Renewable,Assam,SolarinHybrid
01-08-2020,0,Renewable,Assam,SolarGroundSolar
01-08-2020,0,Renewable,Assam,SolarRooftopSolar
01-08-2020,0,Renewable,Assam,SolarHybridSolarComp
01-08-2020,0,Renewable,Assam,SolarOffgridSolar
01-08-2020,70.7,Renewable,Bihar,SmallHydro
01-08-2020,0,Renewable,Bihar,Wind
01-08-2020,112.5,Renewable,Bihar,BioBagasseCogen
01-08-2020,12.2,Renewable,Bihar,BioOtherCogen
01-08-2020,0,Renewable,Bihar,BioWaste
01-08-2020,124.7,Renewable,Bihar,BioTotal
01-08-2020,138.93,Renewable,Bihar,SolarGround
01-08-2020,14.42,Renewable,Bihar,SolarRoofTop
01-08-2020,153.35,Renewable,Bihar,SolarTotal
01-08-2020,348.75,Renewable,Bihar,TotalCapacity
01-08-2020,0,Renewable,Bihar,BioWasteOffgrid
01-08-2020,0,Renewable,Bihar,SolarOffgrid
01-08-2020,0,Renewable,Bihar,SolarinHybrid
01-08-2020,0,Renewable,Bihar,SolarGroundSolar
01-08-2020,0,Renewable,Bihar,SolarRooftopSolar
01-08-2020,0,Renewable,Bihar,SolarHybridSolarComp
01-08-2020,0,Renewable,Bihar,SolarOffgridSolar
01-08-2020,76,Renewable,Chhatisgarh,SmallHydro
01-08-2020,0,Renewable,Chhatisgarh,Wind
01-08-2020,242.4,Renewable,Chhatisgarh,BioBagasseCogen
01-08-2020,2.5,Renewable,Chhatisgarh,BioOtherCogen
01-08-2020,0,Renewable,Chhatisgarh,BioWaste
01-08-2020,244.9,Renewable,Chhatisgarh,BioTotal
01-08-2020,215.83,Renewable,Chhatisgarh,SolarGround
01-08-2020,15.52,Renewable,Chhatisgarh,SolarRoofTop
01-08-2020,231.35,Renewable,Chhatisgarh,SolarTotal
01-08-2020,552.25,Renewable,Chhatisgarh,TotalCapacity
01-08-2020,0,Renewable,Chhatisgarh,BioWasteOffgrid
01-08-2020,0,Renewable,Chhatisgarh,SolarOffgrid
01-08-2020,0,Renewable,Chhatisgarh,SolarinHybrid
01-08-2020,0,Renewable,Chhatisgarh,SolarGroundSolar
01-08-2020,0,Renewable,Chhatisgarh,SolarRooftopSolar
01-08-2020,0,Renewable,Chhatisgarh,SolarHybridSolarComp
01-08-2020,0,Renewable,Chhatisgarh,SolarOffgridSolar
01-08-2020,0.05,Renewable,Goa,SmallHydro
01-08-2020,0,Renewable,Goa,Wind
01-08-2020,0,Renewable,Goa,BioBagasseCogen
01-08-2020,0,Renewable,Goa,BioOtherCogen
01-08-2020,0.34,Renewable,Goa,BioWaste
01-08-2020,0.34,Renewable,Goa,BioTotal
01-08-2020,0.95,Renewable,Goa,SolarGround
01-08-2020,3.83,Renewable,Goa,SolarRoofTop
01-08-2020,4.78,Renewable,Goa,SolarTotal
01-08-2020,5.17,Renewable,Goa,TotalCapacity
01-08-2020,0,Renewable,Goa,BioWasteOffgrid
01-08-2020,0,Renewable,Goa,SolarOffgrid
01-08-2020,0,Renewable,Goa,SolarinHybrid
01-08-2020,0,Renewable,Goa,SolarGroundSolar
01-08-2020,0,Renewable,Goa,SolarRooftopSolar
01-08-2020,0,Renewable,Goa,SolarHybridSolarComp
01-08-2020,0,Renewable,Goa,SolarOffgridSolar
01-08-2020,68.95,Renewable,Gujarat,SmallHydro
01-08-2020,7772.12,Renewable,Gujarat,Wind
01-08-2020,65.3,Renewable,Gujarat,BioBagasseCogen
01-08-2020,12,Renewable,Gujarat,BioOtherCogen
01-08-2020,0,Renewable,Gujarat,BioWaste
01-08-2020,77.3,Renewable,Gujarat,BioTotal
01-08-2020,2460.05,Renewable,Gujarat,SolarGround
01-08-2020,735.18,Renewable,Gujarat,SolarRoofTop
01-08-2020,3195.23,Renewable,Gujarat,SolarTotal
01-08-2020,11113.6,Renewable,Gujarat,TotalCapacity
01-08-2020,0,Renewable,Gujarat,BioWasteOffgrid
01-08-2020,0,Renewable,Gujarat,SolarOffgrid
01-08-2020,0,Renewable,Gujarat,SolarinHybrid
01-08-2020,0,Renewable,Gujarat,SolarGroundSolar
01-08-2020,0,Renewable,Gujarat,SolarRooftopSolar
01-08-2020,0,Renewable,Gujarat,SolarHybridSolarComp
01-08-2020,0,Renewable,Gujarat,SolarOffgridSolar
01-08-2020,73.5,Renewable,Haryana,SmallHydro
01-08-2020,0,Renewable,Haryana,Wind
01-08-2020,121.4,Renewable,Haryana,BioBagasseCogen
01-08-2020,89.26,Renewable,Haryana,BioOtherCogen
01-08-2020,1.2,Renewable,Haryana,BioWaste
01-08-2020,211.86,Renewable,Haryana,BioTotal
01-08-2020,130.8,Renewable,Haryana,SolarGround
01-08-2020,121.82,Renewable,Haryana,SolarRoofTop
01-08-2020,252.62,Renewable,Haryana,SolarTotal
01-08-2020,537.98,Renewable,Haryana,TotalCapacity
01-08-2020,0,Renewable,Haryana,BioWasteOffgrid
01-08-2020,0,Renewable,Haryana,SolarOffgrid
01-08-2020,0,Renewable,Haryana,SolarinHybrid
01-08-2020,0,Renewable,Haryana,SolarGroundSolar
01-08-2020,0,Renewable,Haryana,SolarRooftopSolar
01-08-2020,0,Renewable,Haryana,SolarHybridSolarComp
01-08-2020,0,Renewable,Haryana,SolarOffgridSolar
01-08-2020,911.51,Renewable,Himachal Pradesh,SmallHydro
